Site ID,School District,Site Name,School Type,Survey Status,Survey Type,Year,Total Students,Vaccine,,Fully Immunized,In Process,Incomplete Record,Medical Exemption,No Record,Personal Exemption,Religious Exemption
10396,Aguilar Reorganized 6,Aguilar K-12 Schools,Regular,Completed,Kindergarten,2018/2019,10,DTaP,0.900,0.900,0.000,0.000,0.000,0.000,0.100,0.000
10399,Akron R-1,Akron K-12 Schools,Regular,Not Completed,Kindergarten,2018/2019,,DTaP,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
10401,Alamosa Re-11J,Alamosa Elementary School,Regular,Completed,Kindergarten,2018/2019,171,DTaP,0.982,0.848,0.135,0.000,0.000,0.018,0.000,0.000
10405,Boulder Valley RE 2,Alicia Sanchez International School,Regular,Completed,Kindergarten,2018/2019,52,DTaP,0.750,0.769,0.000,0.192,0.000,0.000,0.038,0.000
10407,Jefferson County R-1,Allendale Elementary School,Regular,Completed,Kindergarten,2018/2019,22,DTaP,0.864,0.864,0.000,0.045,0.000,0.045,0.000,0.045
10408,St Vrain Valley Re 1J,Alpine Elementary School,Regular,Completed,Kindergarten,2018/2019,61,DTaP,0.836,0.967,0.000,0.016,0.000,0.000,0.000,0.016
10409,Adams County 14,Alsup Elementary School,Regular,Completed,Kindergarten,2018/2019,68,DTaP,0.912,0.941,0.000,0.029,0.000,0.000,0.029,0.000
10410,Lamar RE-2,Alta Vista Charter School,Charter,Completed,Kindergarten,2018/2019,20,DTaP,1.000,0.950,0.000,0.000,0.000,0.000,0.000,0.050
10412,Adams-Arapahoe 28J,Altura Elementary School,Regular,Completed,Kindergarten,2018/2019,53,DTaP,0.943,0.962,0.000,0.038,0.000,0.000,0.000,0.000
10415,Denver County 1,Amesse Elementary School,Regular,Completed,Kindergarten,2018/2019,66,DTaP,0.773,0.879,0.030,0.045,0.000,0.030,0.015,0.000
10416,Littleton 6,Anastasis Academy,Regular,Completed,Kindergarten,2018/2019,,DTaP,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
10419,Durango 9-R,Animas Valley Elementary School,Regular,Completed,Kindergarten,2018/2019,44,DTaP,0.909,0.841,0.000,0.114,0.000,0.000,0.045,0.000
10421,Cherry Creek 5,Antelope Ridge Elementary School,Regular,Completed,Kindergarten,2018/2019,115,DTaP,0.904,0.965,0.000,0.009,0.000,0.000,0.026,0.000
10422,Academy 20,Antelope Trails Elementary School,Regular,Completed,Kindergarten,2018/2019,46,DTaP,0.826,0.913,0.000,0.065,0.000,0.000,0.022,0.000
10425,St Vrain Valley Re 1J,Apex Home School Enrichment Program,Regular,Completed,Kindergarten,2018/2019,64,DTaP,0.516,0.359,0.000,0.000,0.000,0.453,0.172,0.016
10426,Mesa County Valley 51,Appleton Elementary School,Regular,Completed,Kindergarten,2018/2019,63,DTaP,0.968,0.984,0.000,0.016,0.000,0.000,0.000,0.000
10428,Fountain 8,Aragon Elementary School,Regular,Completed,Kindergarten,2018/2019,68,DTaP,0.529,0.618,0.000,0.309,0.000,0.074,0.000,0.000
10430,Adams 12 Five Star Schools,Arapahoe Ridge Elementary School,Regular,Completed,Kindergarten,2018/2019,71,DTaP,0.901,0.915,0.000,0.042,0.000,0.000,0.042,0.000
