Site ID,School District,Site Name,School Type,Survey Status,Survey Type,Year,Total Students,Vaccine,,Fully Immunized,In Process,Incomplete Record,Medical Exemption,No Record,Personal Exemption,Religious Exemption
11001,Arriba-Flagler C-20,Flagler Public School,Regular,Completed,School,2018/2019,154,Varicella,1.000,0.935,0.026,0.000,0.000,0.000,0.039,0.000
11002,St Vrain Valley Re 1J,Flagstaff Charter Academy,Charter,Completed,School,2018/2019,942,Varicella,0.891,0.839,0.000,0.038,0.012,0.006,0.088,0.017
11003,Douglas County RE 1,Flagstone Elementary School,Regular,Completed,School,2018/2019,501,Varicella,0.982,0.954,0.004,0.002,0.004,0.000,0.032,0.004
11004,Boulder Valley RE 2,Flatirons Elementary School,Regular,Completed,School,2018/2019,230,Varicella,0.970,0.874,0.009,0.009,0.000,0.013,0.087,0.009
11005,Frenchman RE-3,Fleming School K-12,Regular,Completed,School,2018/2019,185,Varicella,1.000,0.984,0.000,0.000,0.000,0.000,0.016,0.000
11007,Adams-Arapahoe 28J,Fletcher Community School,Regular,Completed,School,2018/2019,113,Varicella,0.929,0.973,0.000,0.018,0.000,0.009,0.000,0.000
11008,Denver County 1,Florence Crittenton High School,Alt. Ed,Completed,School,2018/2019,116,Varicella,0.672,0.750,0.000,0.241,0.000,0.009,0.000,0.000
11009,Fremont RE-2,Florence High School,Regular,Completed,School,2018/2019,347,Varicella,0.893,0.928,0.000,0.023,0.000,0.029,0.017,0.003
11010,Durango 9-R,Florida Mesa Elementary School,Regular,Completed,School,2018/2019,305,Varicella,0.951,0.934,0.000,0.000,0.000,0.016,0.049,0.000
11011,Denver County 1,Florida Pitt Waller Ece-8 School,Regular,Completed,School,2018/2019,753,Varicella,0.754,0.883,0.000,0.090,0.000,0.027,0.000,0.000
11012,Westminster Public Schools,Flynn Elementary School,Regular,Completed,School,2018/2019,245,Varicella,0.984,0.976,0.000,0.004,0.000,0.000,0.016,0.004
11013,Boulder Valley RE 2,Foothill Elementary School,Regular,Completed,School,2018/2019,454,Varicella,0.982,0.912,0.002,0.002,0.004,0.007,0.073,0.000
11014,Jefferson County R-1,Foothills Elementary School,Regular,Completed,School,2018/2019,250,Varicella,0.972,0.928,0.000,0.012,0.000,0.008,0.036,0.016
11015,Academy 20,Foothills Elementary School,Regular,Completed,School,2018/2019,412,Varicella,0.874,0.886,0.000,0.056,0.007,0.015,0.029,0.007
11016,Denver County 1,Force Elementary School,Regular,Completed,School,2018/2019,393,Varicella,0.929,0.964,0.000,0.033,0.000,0.003,0.000,0.000
11017,Poudre R-1,Fort Collins High School,Regular,Completed,School,2018/2019,1826,Varicella,0.995,0.964,0.000,0.002,0.002,0.000,0.031,0.002
11018,Poudre R-1,Fort Collins Montessori School,Charter,Completed,School,2018/2019,98,Varicella,0.918,0.765,0.000,0.000,0.010,0.082,0.143,0.000
11019,Durango 9-R,Fort Lewis Mesa Elementary School,Regular,Completed,School,2018/2019,108,Varicella,0.935,0.843,0.000,0.046,0.000,0.000,0.111,0.000
11020,Sheridan 2,Fort Logan Northgate,Regular,Completed,School,2018/2019,576,Varicella,0.957,0.910,0.035,0.028,0.000,0.016,0.009,0.003
11021,Weld County S/d RE-8,Fort Lupton High School,Regular,Completed,School,2018/2019,657,Varicella,0.805,0.851,0.000,0.076,0.029,0.033,0.011,0.000
11022,Weld County S/d RE-8,Fort Lupton Middle School,Regular,Completed,School,2018/2019,494,Varicella,0.696,0.923,0.000,0.053,0.002,0.014,0.008,0.000
11023,Fort Morgan RE-3,Fort Morgan High School,Regular,Completed,School,2018/2019,913,Varicella,0.985,0.942,0.007,0.007,0.030,0.000,0.015,0.000
11024,Fort Morgan RE-3,Fort Morgan Middle School,Regular,Completed,School,2018/2019,679,Varicella,0.972,0.966,0.003,0.009,0.003,0.000,0.019,0.000
11025,Poudre R-1,Fossil Ridge High School,Regular,Completed,School,2018/2019,2049,Varicella,1.000,0.961,0.000,0.000,0.003,0.000,0.035,0.000
11026,Jefferson County R-1,Foster Elementary School,Regular,Completed,School,2018/2019,424,Varicella,0.920,0.981,0.000,0.012,0.000,0.000,0.007,0.000
11027,School District 27J,Foundations Academy,Charter,Completed,School,2018/2019,753,Varicella,0.992,0.954,0.000,0.004,0.003,0.000,0.039,0.001
11028,Pueblo City 60,Fountain International Magnet School,Magnet,Completed,School,2018/2019,385,Varicella,0.922,0.932,0.000,0.018,0.000,0.005,0.036,0.008
11029,Fountain 8,Fountain Middle School,Regular,Completed,School,2018/2019,1021,Varicella,0.794,0.957,0.000,0.014,0.001,0.010,0.019,0.000
11030,Widefield 3,Fountain Valley School Of Colorado,Regular,Completed,School,2018/2019,249,Varicella,0.992,0.992,0.000,0.008,0.000,0.000,0.000,0.000
11031,Fountain 8,Fountain-fort Carson High School,Regular,Completed,School,2018/2019,1760,Varicella,0.870,0.899,0.000,0.026,0.018,0.055,0.003,0.000
11032,Fowler R-4J,Fowler Elementary School,Regular,Completed,School,2018/2019,385,Varicella,0.997,0.964,0.013,0.000,0.000,0.003,0.021,0.000
11035,Douglas County RE 1,Fox Creek Elementary School,Regular,Completed,School,2018/2019,556,Varicella,0.914,0.937,0.007,0.014,0.002,0.005,0.034,0.000
11036,Cherry Creek 5,Fox Hollow Elementary School,Regular,Completed,School,2018/2019,615,Varicella,0.912,0.941,0.000,0.016,0.000,0.003,0.036,0.003
11037,Harrison 2,Fox Meadow Middle School,Regular,Completed,School,2018/2019,638,Varicella,0.727,0.920,0.000,0.074,0.000,0.000,0.006,0.000
11038,Cherry Creek 5,Fox Ridge Middle School,Regular,Completed,School,2018/2019,1220,Varicella,0.863,0.958,0.000,0.023,0.002,0.008,0.008,0.000
11039,Westminster Public Schools,Francis M. Day Elementary School,Regular,Completed,School,2018/2019,291,Varicella,0.931,0.931,0.003,0.055,0.000,0.000,0.010,0.000
11040,Littleton 6,Franklin Elementary School,Regular,Completed,School,2018/2019,591,Varicella,0.971,0.937,0.005,0.014,0.000,0.000,0.039,0.005
11041,Greeley 6,Franklin Middle School,Regular,Completed,School,2018/2019,568,Varicella,0.954,0.972,0.004,0.016,0.000,0.009,0.000,0.000
11042,Douglas County RE 1,Franktown Elementary School,Regular,Completed,School,2018/2019,332,Varicella,0.931,0.901,0.000,0.042,0.000,0.000,0.051,0.006
11043,East Grand 2,Fraser Valley Elementary School,Regular,Completed,School,2018/2019,247,Varicella,0.976,0.911,0.000,0.008,0.000,0.000,0.081,0.000
11044,St Vrain Valley Re 1J,Frederick Senior High School,Regular,Completed,School,2018/2019,1069,Varicella,0.906,0.926,0.000,0.030,0.000,0.036,0.007,0.000
11045,Jefferson County R-1,Free Horizon Montessori Charter School,Charter,Completed,School,2018/2019,355,Varicella,0.924,0.842,0.000,0.017,0.003,0.020,0.118,0.000
11046,Colorado Springs 11,Freedom Elementary School,Regular,Completed,School,2018/2019,435,Varicella,0.830,0.848,0.000,0.092,0.000,0.032,0.023,0.005
11047,Fremont RE-2,Fremont Elementary School,Regular,Completed,School,2018/2019,420,Varicella,0.886,0.883,0.000,0.083,0.000,0.000,0.033,0.000
11048,Colorado Springs 11,Fremont Elementary School,Regular,Completed,School,2018/2019,415,Varicella,0.899,0.959,0.000,0.000,0.000,0.039,0.000,0.002
11049,Jefferson County R-1,Fremont Elementary School,Regular,Completed,School,2018/2019,222,Varicella,0.896,0.910,0.000,0.050,0.000,0.005,0.036,0.000
11050,Fremont RE-2,Fremont Middle School,Regular,Completed,School,2018/2019,357,Varicella,0.992,0.725,0.202,0.006,0.000,0.003,0.062,0.003
11051,Widefield 3,French Elementary School,Regular,Completed,School,2018/2019,530,Varicella,0.902,0.926,0.000,0.049,0.000,0.019,0.004,0.002
11053,Summit RE-1,Frisco Elementary School,Regular,Completed,School,2018/2019,244,Varicella,1.000,0.902,0.000,0.000,0.008,0.000,0.086,0.004
11054,Poudre R-1,Front Range Baptist Academy,Regular,Completed,School,2018/2019,140,Varicella,0.921,0.793,0.021,0.000,0.000,0.071,0.107,0.007
11055,Greeley 6,Frontier Charter Academy,Charter,Completed,School,2018/2019,1408,Varicella,0.994,0.966,0.000,0.002,0.001,0.001,0.031,0.000
11056,Charter School Institute,Frontier Charter Academy,Charter,Completed,School,2018/2019,16,Varicella,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
11057,Academy 20,Frontier Elementary School,Regular,Completed,School,2018/2019,325,Varicella,0.843,0.886,0.000,0.068,0.012,0.012,0.012,0.009
11058,Elizabeth C-1,Frontier High School,Alt. Ed,Completed,School,2018/2019,42,Varicella,0.810,0.833,0.000,0.071,0.000,0.095,0.000,0.000
11059,Douglas County RE 1,Frontier Valley Elementary School,Regular,Completed,School,2018/2019,497,Varicella,0.954,0.954,0.000,0.018,0.002,0.002,0.022,0.002
11060,Mesa County Valley 51,Fruita 8/9 School,Regular,Completed,School,2018/2019,783,Varicella,0.936,0.949,0.000,0.018,0.000,0.010,0.019,0.004
11061,Mesa County Valley 51,Fruita Middle School,Regular,Completed,School,2018/2019,648,Varicella,0.958,0.914,0.000,0.003,0.002,0.002,0.076,0.005
11062,Mesa County Valley 51,Fruita Monument High School,Regular,Completed,School,2018/2019,1326,Varicella,0.938,0.895,0.000,0.059,0.000,0.001,0.042,0.003
11063,Mesa County Valley 51,Fruitvale Elementary School,Regular,Completed,School,2018/2019,396,Varicella,0.992,0.962,0.000,0.003,0.000,0.005,0.030,0.000
11065,Adams-Arapahoe 28J,Fulton Academy Of Excellence,Regular,Completed,School,2018/2019,385,Varicella,0.977,0.977,0.010,0.005,0.000,0.005,0.003,0.000
11066,Eaton RE-2,Galeton Elementary School,Regular,Completed,School,2018/2019,122,Varicella,1.000,0.975,0.000,0.000,0.000,0.000,0.016,0.008
11067,Colorado Springs 11,Galileo School Of Math And Science,Magnet,Completed,School,2018/2019,504,Varicella,0.958,0.954,0.004,0.012,0.002,0.004,0.018,0.006
11068,Greeley 6,Gap,Regular,Completed,School,2018/2019,193,Varicella,0.969,0.938,0.000,0.010,0.005,0.021,0.026,0.000
11069,Denver County 1,Garden Place Elementary School,Regular,Completed,School,2018/2019,297,Varicella,0.764,0.805,0.000,0.114,0.003,0.077,0.000,0.000
11070,Huerfano RE-1,Gardner Elementary School,Regular,Completed,School,2018/2019,59,Varicella,1.000,0.915,0.000,0.000,0.000,0.000,0.085,0.000
11071,Thompson R2-J,Garfield Elementary School,Regular,Completed,School,2018/2019,257,Varicella,0.984,0.903,0.000,0.000,0.008,0.000,0.082,0.008
11072,Delta County 50(J),Garnet Mesa Elementary School,Regular,Completed,School,2018/2019,552,Varicella,0.998,0.957,0.002,0.002,0.002,0.000,0.038,0.000
11073,Woodland Park RE-2,Gateway Elementary School,Regular,Completed,School,2018/2019,312,Varicella,0.923,0.917,0.000,0.042,0.000,0.000,0.042,0.000
11074,Adams-Arapahoe 28J,Gateway High School,Regular,Completed,School,2018/2019,1512,Varicella,0.896,0.950,0.003,0.029,0.000,0.015,0.003,0.000
11075,Mesa County Valley 51,Gateway School,Regular,Completed,School,2018/2019,31,Varicella,0.903,0.968,0.000,0.032,0.000,0.000,0.000,0.000
11076,Genoa-hugo C113,Genoa-hugo School,Regular,Completed,School,2018/2019,188,Varicella,0.862,0.899,0.000,0.053,0.000,0.021,0.027,0.000
11077,Denver County 1,George Washington High School,Regular,Completed,School,2018/2019,1160,Varicella,0.847,0.909,0.000,0.051,0.001,0.039,0.000,0.000
11078,Clear Creek RE-1,Georgetown Community School,Charter,Completed,School,2018/2019,95,Varicella,0.821,0.863,0.000,0.095,0.000,0.011,0.032,0.000
11079,Adams 12 Five Star Schools,Gethsemane Lutheran Church And School,Regular,Not Completed,School,2018/2019,,Varicella,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11080,Harrison 2,Giberson Elementary School,Regular,Completed,School,2018/2019,421,Varicella,0.936,0.827,0.000,0.040,0.033,0.000,0.095,0.005
11081,Weld County RE-1,Gilcrest Elementary School,Regular,Completed,School,2018/2019,154,Varicella,1.000,0.981,0.019,0.000,0.000,0.000,0.000,0.000
11082,Denver County 1,Gilliam,Regular,Completed,School,2018/2019,26,Varicella,0.808,0.885,0.000,0.115,0.000,0.000,0.000,0.000
11084,Gilpin County RE-1,Gilpin County Schools,Regular,Completed,School,2018/2019,452,Varicella,1.000,0.898,0.000,0.000,0.011,0.000,0.082,0.009
11086,Denver County 1,Girls Athletic Leadership School High School,Charter,Completed,School,2018/2019,136,Varicella,0.868,0.912,0.000,0.022,0.007,0.051,0.007,0.000
11087,Denver County 1,Girls Athletic Leadership School Middle School,Charter,Completed,School,2018/2019,324,Varicella,0.722,0.929,0.000,0.049,0.000,0.019,0.003,0.000
11088,Adams 12 Five Star Schools,Glacier Peak Elementary School,Regular,Completed,School,2018/2019,458,Varicella,0.978,0.952,0.000,0.011,0.002,0.000,0.035,0.000
11089,Jefferson County R-1,Glennon Heights Elementary School,Regular,Completed,School,2018/2019,240,Varicella,0.954,0.958,0.000,0.017,0.004,0.004,0.017,0.000
11090,Roaring Fork RE-1,Glenwood Springs Elementary School,Regular,Completed,School,2018/2019,449,Varicella,0.958,0.935,0.000,0.031,0.011,0.000,0.020,0.002
11091,Roaring Fork RE-1,Glenwood Springs High School,Regular,Completed,School,2018/2019,985,Varicella,0.962,0.912,0.004,0.000,0.004,0.024,0.054,0.002
11092,Roaring Fork RE-1,Glenwood Springs Middle School,Regular,Completed,School,2018/2019,468,Varicella,0.983,0.987,0.006,0.000,0.000,0.004,0.002,0.000
11093,Mapleton 1,Global Campus K-12 Schools,Regular,Completed,School,2018/2019,685,Varicella,0.966,0.982,0.001,0.015,0.000,0.000,0.001,0.000
11094,Adams-Arapahoe 28J,Global Village Academy - Aurora,Charter,Completed,School,2018/2019,998,Varicella,0.889,0.946,0.000,0.038,0.000,0.006,0.008,0.002
11097,Douglas County RE 1,Global Village Academy Parker,Charter,Completed,School,2018/2019,386,Varicella,0.811,0.842,0.000,0.091,0.003,0.013,0.047,0.005
11101,Littleton 6,Goddard Middle School,Regular,Completed,School,2018/2019,762,Varicella,0.783,0.945,0.001,0.039,0.001,0.000,0.013,0.000
11102,Denver County 1,Godsman Elementary School,Regular,Completed,School,2018/2019,339,Varicella,0.938,0.965,0.000,0.024,0.000,0.012,0.000,0.000
11103,Cheyenne Mountain 12,Gold Camp Elementary School,Regular,Completed,School,2018/2019,477,Varicella,0.969,0.933,0.000,0.000,0.000,0.015,0.048,0.004
11104,Boulder Valley RE 2,Gold Hill Elementary School,Regular,Completed,School,2018/2019,19,Varicella,1.000,0.632,0.053,0.000,0.000,0.000,0.316,0.000
11105,Douglas County RE 1,Gold Rush Elementary,Regular,Completed,School,2018/2019,677,Varicella,0.942,0.957,0.003,0.027,0.000,0.004,0.007,0.001
11106,Jefferson County R-1,Golden High School,Regular,Completed,School,2018/2019,1324,Varicella,0.924,0.937,0.001,0.027,0.002,0.014,0.019,0.000
11107,Jefferson County R-1,Golden View Classical Academy,Charter,Completed,School,2018/2019,655,Varicella,0.896,0.924,0.000,0.000,0.000,0.052,0.024,0.000
11108,Denver County 1,Goldrick Elementary School,Regular,Completed,School,2018/2019,366,Varicella,0.863,0.913,0.000,0.066,0.000,0.022,0.000,0.000
11109,Denver County 1,Good Shepherd Catholic School,Regular,Completed,School,2018/2019,394,Varicella,1.000,0.987,0.000,0.000,0.000,0.000,0.013,0.000
11110,Pueblo City 60,Goodnight Elementary School,Regular,Completed,School,2018/2019,668,Varicella,0.916,0.954,0.000,0.027,0.000,0.006,0.012,0.001
11111,Jefferson County R-1,Governor's Ranch Elementary School,Regular,Completed,School,2018/2019,386,Varicella,0.961,0.961,0.000,0.018,0.000,0.005,0.016,0.000
11112,Garfield RE-2,Graham Mesa Elementary School,Regular,Completed,School,2018/2019,394,Varicella,1.000,0.964,0.000,0.000,0.000,0.000,0.030,0.005
11114,Granada RE-1,Granada Elementary School,Regular,Completed,School,2018/2019,102,Varicella,1.000,0.990,0.000,0.000,0.000,0.000,0.010,0.000
11115,Granada RE-1,Granada Undivided High School,Regular,Completed,School,2018/2019,90,Varicella,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
11116,East Grand 2,Granby Elementary School,Regular,Completed,School,2018/2019,331,Varicella,0.967,0.924,0.006,0.018,0.000,0.003,0.048,0.000
11117,Mesa County Valley 51,Grand Junction High School,Regular,Completed,School,2018/2019,1538,Varicella,0.910,0.936,0.000,0.031,0.001,0.023,0.010,0.000
11119,Mesa County Valley 51,Grand Mesa Middle School,Regular,Completed,School,2018/2019,644,Varicella,0.989,0.963,0.000,0.002,0.002,0.002,0.028,0.005
11120,Garfield 16,Grand Valley Center For Family Learning,Regular,Completed,School,2018/2019,187,Varicella,0.818,0.818,0.000,0.107,0.000,0.032,0.032,0.011
11121,Garfield 16,Grand Valley High School,Regular,Completed,School,2018/2019,329,Varicella,0.988,0.930,0.003,0.000,0.000,0.000,0.064,0.003
11122,Garfield 16,Grand Valley Middle School,Regular,Completed,School,2018/2019,255,Varicella,0.941,0.914,0.000,0.004,0.000,0.008,0.075,0.000
11123,Mesa County Valley 51,Grande River Academy,Regular,Completed,School,2018/2019,308,Varicella,0.906,0.877,0.000,0.042,0.006,0.006,0.055,0.013
11124,Windsor RE-4,Grandview Elementary School,Regular,Completed,School,2018/2019,554,Varicella,0.996,0.942,0.000,0.004,0.002,0.000,0.047,0.005
11125,Cherry Creek 5,Grandview High School,Regular,Completed,School,2018/2019,2891,Varicella,0.918,0.966,0.000,0.014,0.002,0.006,0.012,0.000
11126,Denver County 1,Grant Beacon Middle School,Regular,Completed,School,2018/2019,402,Varicella,0.808,0.965,0.000,0.022,0.005,0.000,0.007,0.000
11127,Colorado Springs 11,Grant Elementary School,Regular,Completed,School,2018/2019,469,Varicella,0.947,0.930,0.002,0.028,0.009,0.006,0.026,0.000
11128,Denver County 1,Grant Ranch Ece-8 School,Regular,Completed,School,2018/2019,387,Varicella,0.760,0.897,0.000,0.065,0.000,0.039,0.000,0.000
11129,Greeley 6,Greeley Central High School,Regular,Completed,School,2018/2019,1526,Varicella,0.982,0.972,0.003,0.007,0.002,0.004,0.011,0.001
11130,Greeley 6,Greeley West High School,Regular,Completed,School,2018/2019,1583,Varicella,0.994,0.982,0.003,0.003,0.001,0.001,0.009,0.003
11131,Fort Morgan RE-3,Green Acres Elementary School,Regular,Completed,School,2018/2019,342,Varicella,0.991,0.977,0.003,0.009,0.003,0.000,0.009,0.000
11132,Jefferson County R-1,Green Gables Elementary School,Regular,Completed,School,2018/2019,223,Varicella,0.991,0.942,0.000,0.000,0.000,0.000,0.058,0.000
11133,Jefferson County R-1,Green Mountain Elementary School,Regular,Completed,School,2018/2019,241,Varicella,0.946,0.942,0.004,0.029,0.000,0.004,0.017,0.004
11134,Jefferson County R-1,Green Mountain High School,Regular,Completed,School,2018/2019,1095,Varicella,0.986,0.962,0.000,0.002,0.002,0.005,0.030,0.000
11135,Denver County 1,Green Valley Elementary School,Regular,Completed,School,2018/2019,611,Varicella,0.941,0.959,0.000,0.031,0.000,0.005,0.000,0.005
11136,Denver County 1,Greenlee Elementary School,Regular,Completed,School,2018/2019,227,Varicella,0.903,0.925,0.000,0.053,0.000,0.022,0.000,0.000
11137,Cherry Creek 5,Greenwood Elementary School,Regular,Completed,School,2018/2019,431,Varicella,0.919,0.965,0.000,0.012,0.002,0.002,0.019,0.000
11138,South Conejos RE-10,Guadalupe Elementary School,Regular,Not Completed,School,2018/2019,,Varicella,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11139,Westminster Public Schools,Guardian Angels School,Regular,Not Completed,School,2018/2019,,Varicella,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11141,Gunnison Watershed RE1J,Gunnison Elementary School,Regular,Completed,School,2018/2019,531,Varicella,0.906,0.763,0.000,0.000,0.000,0.094,0.143,0.000
11142,Gunnison Watershed RE1J,Gunnison High School,Regular,Completed,School,2018/2019,397,Varicella,0.957,0.844,0.000,0.043,0.000,0.000,0.113,0.000
11143,Gunnison Watershed RE1J,Gunnison Middle School,Regular,Completed,School,2018/2019,295,Varicella,0.786,0.685,0.000,0.000,0.000,0.214,0.102,0.000
11144,Denver County 1,Gust Elementary School,Regular,Completed,School,2018/2019,579,Varicella,0.893,0.921,0.000,0.064,0.000,0.016,0.000,0.000
11145,Eagle County RE 50,Gypsum Creek Middle School,Regular,Completed,School,2018/2019,398,Varicella,1.000,0.970,0.000,0.000,0.000,0.000,0.030,0.000
11146,Eagle County RE 50,Gypsum Elementary School,Regular,Completed,School,2018/2019,280,Varicella,1.000,0.954,0.007,0.000,0.000,0.000,0.039,0.000
11147,Pueblo City 60,Haaff Elementary School,Regular,Completed,School,2018/2019,304,Varicella,0.928,0.951,0.000,0.030,0.010,0.007,0.003,0.000
11148,Jefferson County R-1,Hackberry Hill Elementary School,Regular,Completed,School,2018/2019,426,Varicella,0.991,0.941,0.000,0.000,0.000,0.000,0.059,0.000
11149,Boulder Valley RE 2,Halcyon School (special Education),Alt. Ed,Completed,School,2018/2019,24,Varicella,0.958,0.875,0.000,0.042,0.000,0.000,0.083,0.000
11150,Denver County 1,Hallett Fundamental Academy,Regular,Completed,School,2018/2019,159,Varicella,0.887,0.906,0.000,0.069,0.006,0.019,0.000,0.000
11151,Denver County 1,Hamilton Middle School,Regular,Completed,School,2018/2019,809,Varicella,0.712,0.925,0.001,0.053,0.002,0.019,0.000,0.000
11152,Hanover 28,Hanover Junior-senior High School,Regular,Completed,School,2018/2019,127,Varicella,0.945,0.961,0.000,0.008,0.000,0.000,0.024,0.008
11153,Adams County 14,Hanson Elementary School,Regular,Completed,School,2018/2019,219,Varicella,0.982,0.991,0.005,0.005,0.000,0.000,0.000,0.000
11154,Thompson R2-J,Harold Ferguson High School,Alt. Ed,Completed,School,2018/2019,127,Varicella,0.992,0.937,0.000,0.000,0.000,0.000,0.063,0.000
11155,Poudre R-1,Harris Bilingual Elementary School,Regular,Completed,School,2018/2019,308,Varicella,1.000,0.968,0.000,0.000,0.000,0.000,0.032,0.000
11156,Westminster Public Schools,Harris Park Elementary School,Regular,Completed,School,2018/2019,274,Varicella,0.982,0.985,0.000,0.007,0.004,0.000,0.004,0.000
11157,Harrison 2,Harrison High School,Regular,Completed,School,2018/2019,1022,Varicella,0.932,0.919,0.000,0.000,0.005,0.054,0.020,0.003
11158,Canon City RE-1,Harrison School,Regular,Completed,School,2018/2019,697,Varicella,1.000,0.930,0.000,0.000,0.000,0.000,0.069,0.001
11159,Buena Vista R-31,Harry L Mc Ginnis Middle School,Regular,Completed,School,2018/2019,238,Varicella,0.769,0.899,0.000,0.063,0.000,0.000,0.025,0.013
11160,Center 26 JT,Haskin Elementary School,Regular,Completed,School,2018/2019,300,Varicella,1.000,0.990,0.000,0.000,0.000,0.000,0.010,0.000
11161,Haxtun RE-2J,Haxtun Elementary School,Regular,Not Completed,School,2018/2019,,Varicella,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
11163,Hayden RE-1,Hayden High School,Regular,Completed,School,2018/2019,119,Varicella,1.000,0.983,0.000,0.000,0.000,0.000,0.017,0.000
11164,Hayden RE-1,Hayden Middle School,Regular,Completed,School,2018/2019,87,Varicella,1.000,0.977,0.000,0.000,0.000,0.000,0.023,0.000
11165,Hayden RE-1,Hayden Valley Elementary School,Regular,Completed,School,2018/2019,189,Varicella,1.000,0.937,0.021,0.000,0.000,0.000,0.042,0.000
11166,Greeley 6,Heath Middle School,Regular,Completed,School,2018/2019,736,Varicella,0.931,0.969,0.004,0.012,0.000,0.007,0.005,0.003
11167,Boulder Valley RE 2,Heatherwood Elementary School,Regular,Completed,School,2018/2019,299,Varicella,0.980,0.903,0.003,0.007,0.000,0.010,0.074,0.003
11168,Greeley 6,Heiman Elementary School,Regular,Completed,School,2018/2019,639,Varicella,0.994,0.970,0.002,0.005,0.002,0.005,0.016,0.002
11169,Strasburg 31J,Hemphill Middle School,Regular,Completed,School,2018/2019,215,Varicella,1.000,0.963,0.000,0.000,0.000,0.000,0.037,0.000
11170,School District 27J,Henderson Elementary School,Regular,Completed,School,2018/2019,317,Varicella,1.000,0.975,0.000,0.000,0.000,0.000,0.025,0.000
11171,Colorado Springs 11,Henry Elementary School,Regular,Completed,School,2018/2019,309,Varicella,0.961,0.955,0.000,0.000,0.000,0.010,0.032,0.003
11174,Douglas County RE 1,Heritage Elementary School,Regular,Completed,School,2018/2019,492,Varicella,0.959,0.972,0.006,0.010,0.000,0.002,0.010,0.000
11175,Pueblo City 60,Heritage Elementary School,Regular,Completed,School,2018/2019,319,Varicella,0.915,0.928,0.000,0.031,0.006,0.003,0.031,0.000
11176,Cherry Creek 5,Heritage Elementary School,Regular,Completed,School,2018/2019,370,Varicella,0.832,0.946,0.000,0.016,0.003,0.008,0.027,0.000
11178,Littleton 6,Heritage High School,Regular,Completed,School,2018/2019,1687,Varicella,0.938,0.953,0.001,0.033,0.001,0.000,0.012,0.000
11179,Pueblo City 60,Heroes Academy Prek-5,Regular,Completed,School,2018/2019,240,Varicella,0.896,0.938,0.000,0.046,0.000,0.008,0.008,0.000
11180,Pueblo City 60,Heroes Middle School,Regular,Completed,School,2018/2019,260,Varicella,0.735,0.965,0.000,0.015,0.000,0.008,0.012,0.000
11181,Westminster Public Schools,Hidden Lake High School,Alt. Ed,Completed,School,2018/2019,354,Varicella,0.884,0.881,0.000,0.096,0.003,0.000,0.017,0.003
11182,Boulder Valley RE 2,High Peaks Elementary School,Regular,Completed,School,2018/2019,292,Varicella,0.993,0.959,0.003,0.007,0.000,0.000,0.031,0.000
11183,Academy 20,High Plains Elementary School,Regular,Completed,School,2018/2019,309,Varicella,0.654,0.709,0.000,0.133,0.019,0.117,0.023,0.000
11184,Cherry Creek 5,High Plains Elementary School,Regular,Completed,School,2018/2019,608,Varicella,0.891,0.946,0.000,0.023,0.003,0.007,0.021,0.000
11185,Thompson R2-J,High Plains School,Regular,Completed,School,2018/2019,544,Varicella,0.965,0.926,0.000,0.002,0.002,0.011,0.055,0.004
11188,Denver County 1,High Tech Early College,Regular,Completed,School,2018/2019,441,Varicella,0.834,0.891,0.000,0.041,0.000,0.068,0.000,0.000
11189,Denver County 1,High Tech Elementary School,Regular,Completed,School,2018/2019,527,Varicella,0.879,0.918,0.000,0.036,0.002,0.044,0.000,0.000
11190,Ault-Highland RE-9,Highland Elementary School,Regular,Completed,School,2018/2019,422,Varicella,0.993,0.934,0.005,0.002,0.000,0.002,0.052,0.005
11191,Littleton 6,Highland Elementary School,Regular,Completed,School,2018/2019,294,Varicella,0.901,0.922,0.000,0.058,0.000,0.000,0.017,0.003
11192,Garfield RE-2,Highland Elementary School,Regular,Completed,School,2018/2019,452,Varicella,0.985,0.947,0.000,0.015,0.002,0.000,0.035,0.000
11193,Ault-Highland RE-9,Highland High School,Regular,Completed,School,2018/2019,288,Varicella,0.993,0.958,0.000,0.000,0.000,0.007,0.024,0.010
11194,Ault-Highland RE-9,Highland Middle School,Regular,Completed,School,2018/2019,219,Varicella,0.995,0.959,0.000,0.000,0.000,0.000,0.032,0.009
11195,Pueblo City 60,Highland Park Elementary School,Regular,Completed,School,2018/2019,485,Varicella,0.920,0.946,0.000,0.033,0.000,0.006,0.010,0.004
11196,Douglas County RE 1,Highlands Ranch High School,Regular,Completed,School,2018/2019,1875,Varicella,0.959,0.941,0.023,0.018,0.001,0.002,0.013,0.002
11197,Denver County 1,Highline Academy Northeast,Charter,Completed,School,2018/2019,466,Varicella,0.884,0.906,0.000,0.071,0.000,0.024,0.000,0.000
11198,Denver County 1,Highline Academy Southeast,Charter,Completed,School,2018/2019,522,Varicella,0.887,0.939,0.000,0.044,0.000,0.017,0.000,0.000
